usager_id,age,niveau_diplome,anciennete_poste_ans,code_rome_vise,code_insee_commune,est_allocataire,nationalite_hors_ue,synthese_entretien,classe_retour_emploi
ID_0827,38.0,Bac+2,2.2,D1502,44176,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_0828,23.0,Bac+5,2.9,C1201,72160,1.0,1,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0829,18.0,Bac+2,0.8,M1705,01307,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_0830,22.0,Bac,2.0,K2106,29212,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_0831,58.0,Bac+2,1.7,G1602,59551,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",1
ID_0832,29.0,Sans diplôme,0.2,G1203,35281,0.0,1,"Candidat très dynamique, mobilité nationale validée. Projet clair.",1
ID_0833,43.0,Bac+5,0.3,J1301,69055,0.0,0,,0
ID_0834,63.0,Bac,5.5,A1301,71342,1.0,1,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",2
ID_0835,51.0,,0.8,C1302,56264,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0836,31.0,Bac,0.7,K1403,13013,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",1
ID_0837,43.0,Bac+2,2.1,C1110,21649,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,0
ID_0838,62.0,Sans diplôme,4.4,H2502,71145,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,2
ID_0839,44.0,Bac+2,0.2,K1903,59431,0.0,1,"Profil autonome, recherche active, aucun frein périphérique identifié.",1
ID_0840,26.0,Bac,2.6,N1101,58067,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",1
ID_0841,43.0,Bac+2,0.4,D1210,62530,1.0,1,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0842,39.0,Bac+5,0.1,M1805,80122,1.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,0
ID_0843,,Bac+5,0.2,M1805,25204,1.0,0,,0
ID_0844,60.0,Bac,5.4,C1201,55110,0.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0845,34.0,Bac,0.4,G1801,06058,0.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0846,43.0,Sans diplôme,0.1,K2101,54064,0.0,0,,1
ID_0847,53.0,Bac+2,1.7,N4301,52219,1.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,1
ID_0848,18.0,Bac,5.6,M1602,51566,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0849,25.0,Bac,0.9,D1210,28055,0.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",0
ID_0850,52.0,Bac,1.6,M1501,01361,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_0851,,Sans diplôme,0.1,G1801,60540,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,0
ID_0852,39.0,Bac+2,1.8,K2111,12243,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,1
ID_0853,31.0,Sans diplôme,2.6,A1203,32378,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0854,43.0,Bac+2,2.5,K1903,19043,0.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0855,45.0,Bac,1.2,C1501,27380,1.0,1,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0856,40.0,Sans diplôme,1.1,C1302,47215,0.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",1
ID_0857,31.0,Bac,0.3,K1201,89136,0.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,0
ID_0858,41.0,Sans diplôme,1.4,C1501,88461,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0859,19.0,Bac,0.3,C1201,77055,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0860,,Bac+2,4.4,M1805,38483,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0861,43.0,Sans diplôme,10.2,D1406,14446,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_0862,31.0,Bac+5,10.5,M1705,33535,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,0
ID_0863,24.0,Sans diplôme,6.0,N4101,77330,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_0864,20.0,Bac,2.8,J1506,28191,0.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,0
ID_0865,40.0,Bac+2,3.6,N4301,34224,1.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,1
ID_0866,63.0,Bac,1.0,M1805,21084,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0867,60.0,Sans diplôme,3.0,N4301,60142,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_0868,62.0,Bac,1.8,M1805,34195,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",1
ID_0869,35.0,Bac,2.0,G1602,12030,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",2
ID_0870,55.0,Bac+5,4.3,A1301,62760,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_0871,52.0,Bac,1.0,A1301,88006,1.0,1,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_0872,32.0,Bac+2,1.1,M1802,54326,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",0
ID_0873,42.0,Bac+5,7.8,C1501,89432,0.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,0
ID_0874,54.0,Bac,0.2,I1304,77055,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",1
ID_0875,45.0,Bac+5,2.0,A1401,21006,1.0,0,,0
ID_0876,27.0,Bac,7.3,M1203,51112,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",2
ID_0877,56.0,Bac+5,2.8,C1110,14534,1.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,2
ID_0878,34.0,Sans diplôme,2.4,M1801,55518,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0879,56.0,Bac+2,0.9,K1304,57730,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0880,39.0,Bac,1.3,H2502,30147,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,0
ID_0881,43.0,Bac,5.7,C1102,54445,0.0,0,,0
ID_0882,61.0,Bac+2,2.5,K2106,55082,1.0,1,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",2
ID_0883,42.0,Bac+2,2.2,H2502,47056,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_0884,34.0,Sans diplôme,0.3,C1501,02260,0.0,1,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_0885,30.0,Sans diplôme,0.0,D1406,71244,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0886,37.0,Bac+2,9.9,F1603,52232,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0887,42.0,Bac+2,1.4,C1110,64095,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",1
ID_0888,21.0,Bac+5,2.8,M1802,22314,0.0,1,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",1
ID_0889,27.0,Bac+2,0.2,A1401,35240,0.0,1,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,1
ID_0890,20.0,Bac+5,3.4,C1110,64521,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,0
ID_0891,58.0,Bac+2,8.1,M1806,88459,0.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,2
ID_0892,62.0,Bac,2.6,H2502,60598,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,1
ID_0893,35.0,Sans diplôme,0.4,C1110,39234,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",1
ID_0894,,Bac+2,2.6,K2111,68318,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0895,39.0,Bac+2,4.4,C1102,50258,0.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",0
ID_0896,51.0,Sans diplôme,1.6,A1301,70411,,1,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,2
ID_0897,25.0,Bac,6.4,D1503,33546,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0898,57.0,Bac+5,3.1,G1801,77027,0.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,2
ID_0899,61.0,Bac,6.9,H1206,39184,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0900,36.0,Bac,2.9,D1401,30057,1.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,0
ID_0901,59.0,Bac,0.4,F1603,57578,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,0
ID_0902,58.0,Bac,1.1,K2101,76452,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0903,54.0,Bac,0.7,N4101,07031,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0904,23.0,Bac,7.2,H1206,31273,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_0905,43.0,,4.3,K1903,80139,1.0,1,Problème ponctuel de mobilité géographique. Zone mal desservie.,2
ID_0906,51.0,Bac+2,3.4,G1203,02355,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_0907,62.0,Bac,1.1,M1805,05148,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0908,,Bac+5,0.6,N4101,60468,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_0909,54.0,Bac+5,4.2,N4101,12189,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",1
ID_0910,50.0,Bac,1.9,K1304,19005,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_0911,39.0,Bac+2,0.8,N1301,23219,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0912,38.0,Bac,2.9,D1406,60005,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_0913,23.0,Bac+5,0.1,H2502,21043,1.0,1,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",1
ID_0914,23.0,Bac,1.2,N4301,21193,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0915,21.0,Bac+2,1.9,M1501,63327,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",1
ID_0916,47.0,Bac+2,0.5,D1503,61423,0.0,1,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,1
ID_0917,28.0,Bac,12.5,K1903,57620,1.0,0,,1
ID_0918,47.0,Sans diplôme,0.7,M1607,42126,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",1
ID_0919,48.0,Bac+2,0.4,N1301,02284,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0920,41.0,Bac+2,0.7,K1403,86249,0.0,1,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0921,26.0,Bac,4.4,G1601,71106,0.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,0
ID_0922,20.0,Bac+2,1.7,M1607,38050,1.0,1,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",2
ID_0923,48.0,Bac,2.5,D1406,88383,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_0924,57.0,Bac+2,0.1,C1102,97113,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",1
ID_0925,54.0,Sans diplôme,0.1,G1601,27135,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_0926,53.0,Bac+5,1.8,G1602,86114,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,2
ID_0927,,Bac,5.1,G1602,83006,0.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0928,48.0,Bac,6.5,A1203,80782,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,1
ID_0929,23.0,Sans diplôme,0.3,A1202,72049,0.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,2
ID_0930,19.0,Sans diplôme,2.3,G1302,62703,0.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,2
ID_0931,37.0,,7.3,C1102,08185,0.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0932,45.0,Bac,1.5,N1101,63303,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_0933,28.0,Bac+5,5.3,K1403,23192,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_0934,21.0,Sans diplôme,0.4,H1206,85121,0.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0935,32.0,Bac,8.2,J1301,21001,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_0936,23.0,Bac,4.2,M1806,25397,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_0937,47.0,Sans diplôme,8.5,M1607,21703,0.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_0938,55.0,Sans diplôme,3.4,N4301,42304,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",2
ID_0939,19.0,Bac,1.4,G1601,62661,0.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",1
ID_0940,,Bac,8.4,D1401,31559,0.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,1
ID_0941,,Bac,1.0,C1302,24024,1.0,1,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_0942,25.0,Bac,1.2,F1603,71366,0.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_0943,43.0,Bac,3.6,K2106,36019,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",0
ID_0944,62.0,Sans diplôme,4.3,H2502,31029,,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",2
ID_0945,61.0,Bac,8.0,A1202,65156,0.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",1
ID_0946,22.0,Bac+5,0.7,D1401,64456,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0947,23.0,Bac,4.8,K1903,59419,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0948,43.0,Bac+2,4.0,G1302,87004,0.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0949,21.0,Bac,0.2,A1203,62380,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0950,36.0,,1.5,K2101,27481,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_0951,37.0,Bac+2,1.0,N1301,77333,0.0,0,,0
ID_0952,50.0,Bac,1.1,A1401,38426,1.0,0,,1
ID_0953,37.0,Bac+5,12.2,C1302,14106,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,0
ID_0954,29.0,Sans diplôme,3.1,M1607,72373,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_0955,18.0,Sans diplôme,3.8,K2111,34325,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0956,43.0,Bac+2,11.3,C1102,02183,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0957,31.0,Bac+5,1.4,C1501,07157,0.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",0
ID_0958,55.0,Sans diplôme,4.9,G1302,06153,0.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_0959,,Bac,1.7,M1806,42315,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",1
ID_0960,28.0,Sans diplôme,6.1,H1206,54289,1.0,0,,0
ID_0961,53.0,Bac,0.6,H1206,51613,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0962,30.0,Bac+2,8.9,N1101,50490,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0963,60.0,Bac,0.7,M1602,11345,1.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,2
ID_0964,20.0,Bac,1.2,K2106,24162,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_0965,50.0,Bac,4.2,I1304,10288,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_0966,23.0,Sans diplôme,1.5,H2502,46008,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0967,27.0,Bac,2.8,A1202,77387,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",1
ID_0968,22.0,Bac+2,1.8,M1602,54050,0.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,2
ID_0969,40.0,Bac+5,4.1,N1301,12140,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",1
ID_0970,,Bac+5,0.8,M1501,2A331,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0971,61.0,Sans diplôme,0.2,M1805,58029,0.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,0
ID_0972,19.0,Bac+5,1.1,A1501,62315,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_0973,30.0,Bac+2,1.9,K2106,52546,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_0974,57.0,Bac+2,0.6,A1401,56094,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0975,19.0,Bac,1.3,K2111,27185,0.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",0
ID_0976,37.0,Bac,1.5,M1801,57602,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",1
ID_0977,18.0,Bac,0.2,H2502,14270,,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0978,54.0,Sans diplôme,2.6,W1401,79090,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",2
ID_0979,26.0,Bac,6.5,K2101,86281,1.0,1,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,1
ID_0980,,Bac,0.5,N1101,15146,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,0
ID_0981,26.0,Bac,2.7,K1304,15098,0.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,0
ID_0982,28.0,Bac+2,3.3,D1210,23098,0.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,0
ID_0983,32.0,Bac,1.6,D1401,81016,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_0984,41.0,Sans diplôme,3.6,H1206,30332,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_0985,55.0,Bac+5,1.6,H1206,35256,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0986,52.0,,2.1,M1801,33280,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",0
ID_0987,47.0,Bac+2,0.0,A1301,08006,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0988,48.0,Bac+5,3.5,A1501,81277,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_0989,22.0,Bac,3.2,K1201,02142,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",1
ID_0990,61.0,Bac+5,0.1,A1401,77372,1.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,2
